gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,-0.6666391278783103,1,0,-0.009833527167437194,-0.5538023950811855,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1,0,0,0,-0.9109613101984924,1,0,-1.3059197756176202,-0.8948373336021751,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,1,-0.7888002190384014,1,1,-0.27569737300337216,-0.6685101363689698,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.5037576729981889,1,0,0.5883601259634165,-0.3032100987294104,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2367242199587352,1,1,0.15633137648002218,-0.9460146335613404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.8400143297628127,1,1,0.28926329939798967,0.7406303469894273,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,-0.8702409464784621,1,0,-1.4720846792650797,-0.9027786387682525,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,0,1.4915401492832983,1,0,-1.5053176599945715,-0.40424114778672815,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.1552834925186746,1,1,0.18956435720951403,-0.8851312939547472,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1.6137012404433893,1,1,0.8209909910698596,1.7535879392846307,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,1,0,1.0436161483629645,0,1,-0.6412601610277828,0.16400335520814205,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,-0.6666391278783103,1,0,-1.4720846792650797,-0.8639544801785408,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.43281069256250915,1,1,0.6548260874224002,0.5557744100679594,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,-1.2367242199587352,1,1,1.3194857020122377,-0.8988079861852137,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,-0.748079855318371,1,0,0.5551271452339247,-0.4845365666881772,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,0,0.8400143297628127,1,1,0.987155894717319,1.2003436793812399,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,-0.015113308357824713,1,0,-1.4720846792650797,-0.7170403346061094,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,0.06632741908223598,1,0,-1.3391527563471122,-0.6614511984435677,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-0.7073594915983407,1,1,0.32249628012748155,-0.500419177020332,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.0331224013585834,1,0,0.3889622415864653,-0.7836590612770918,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,-0.7073594915983407,1,1,1.3527186827417297,-0.31776915820055224,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,1.1657772395230555,1,1,-1.4720846792650797,-0.45321252964420533,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,-1.2774445836787656,0,0,-1.1729878526996527,-0.9927800973171295,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2774445836787656,1,0,-0.6412601610277828,-0.9857211593917273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.9924020376385531,1,0,0.6548260874224002,-0.7135108656434083,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0.025607055362205634,1,0,0.32249628012748155,0.07664899838129088,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,0,0,-0.7888002190384014,1,1,0.4886611837749409,-0.5154194201118114,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-1.2774445836787656,0,1,-1.3391527563471122,-0.9949860154188176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.5037576729981889,1,1,-0.44186227665083155,-0.5542435787015231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.1960038562387048,0,0,-1.139754871970161,-0.9693973654392349,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.7888002190384014,1,0,-1.5053176599945715,-0.8979256189445385,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,1,0,0.3106496014024181,1,0,-0.27569737300337216,0.04400141047630611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0.43281069256250915,1,1,0.2227973379390059,0.39430120502438604,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
1,0,1,0,-1.0738427650786138,1,1,0.8874569525288434,-0.7713059199076381,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1.4915401492832983,1,0,-1.5053176599945715,-0.3989469443426766,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,1.6137012404433893,1,0,1.4856506056596972,2.580807227417691,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
1,0,1,1,1.0843365120829946,1,0,-1.5053176599945715,-0.47968354686446324,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,-0.5037576729981889,1,1,1.0536218561763027,-0.16688436004508206,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,1,1,-0.3408762181180675,1,1,-1.3391527563471122,-0.7465996371687307,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,1.0843365120829946,1,1,1.552116567118681,1.8705015986741031,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,1.6137012404433893,1,1,1.5853495478481727,2.5419830688279794,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,1,-1.2774445836787656,1,0,-1.4720846792650797,-0.9967507499001681,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.21871512695797646,1,1,1.2197867598237622,0.177238863818271,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
0,0,0,0,-0.748079855318371,1,1,0.5218941645044328,-0.5149782364914738,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,1.5729808767233588,1,0,1.3527186827417297,2.261390286293245,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
1,0,0,1,-0.7888002190384014,1,1,0.455428203045449,-0.5498317424981468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.47353105628253944,1,0,0.1230983957505303,0.2994467266517951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.025607055362205634,1,1,0.4886611837749409,0.1785624146792839,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,1,1.6137012404433893,0,1,-0.30893035373286404,0.8381319270840439,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
1,0,0,0,-1.2774445836787656,1,0,0.4886611837749409,-0.9707209163002478,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.5444780367182193,1,1,1.3859516634712215,-0.1523253005739402,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,1.2879383306831464,1,1,1.253019740553254,1.9300613874196835,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,-1.2367242199587352,1,1,-0.608027180298291,-0.9685149981985597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.2774445836787656,0,0,-1.3059197756176202,-0.99454483179848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1.1657772395230555,1,0,-1.5053176599945715,-0.5096840330474223,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,-0.13727439951791576,1,0,-1.4720846792650797,-0.7673352673245994,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,1,1,0,-0.38159658183809786,1,0,0.721292048881384,-0.13423677214009727,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1.002895784642934,0,1,-0.20923141154438843,0.5107736807935209,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,1.6137012404433893,0,0,-0.6412601610277828,0.3793009619329065,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
1,0,1,0,1.369379058123207,0,1,-0.27569737300337216,0.6660703151523675,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,1.3286586944031769,1,1,0.6548260874224002,1.3432871723706328,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-0.9924020376385531,1,1,0.5218941645044328,-0.7302758432162383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-1.1552834925186746,1,1,0.18956435720951403,-0.8873372120564353,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1.5729808767233588,1,0,-1.3391527563471122,-0.19556129536702815,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,-1.2774445836787656,1,1,-1.4720846792650797,-0.9967507499001681,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,1,0,-1.1552834925186746,1,0,-0.47509525738032343,-0.9266025542664846,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.8295205827584317,1,1,-1.5053176599945715,-0.9089552094529794,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-0.3408762181180675,0,1,-0.47509525738032343,-0.43732991931205056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
0,0,1,1,-0.055833672077855064,1,1,0.5551271452339247,0.11723789145235304,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0,1,0,-1.2774445836787656,1,0,-0.30893035373286404,-0.981309323188351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-0.0965540357978854,1,1,0.8209909910698596,0.19576857587245156,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,1,0.5956921474426305,1,1,0.6880590681518921,0.8063667064197344,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,0.880734693482843,1,1,1.4524176249302052,1.5356432308378405,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,0.7178532386027215,1,1,0.9539229139878271,1.088724223435819,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,-1.2774445836787656,1,1,0.6548260874224002,-0.9685149981985597,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1.6137012404433893,1,0,-1.4720846792650797,-0.31468087285818885,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-0.13727439951791576,1,0,-1.3059197756176202,-0.695863520829903,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2367242199587352,1,1,-0.3421633344623559,-0.9552794895884307,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.9109613101984924,0,1,-1.1729878526996527,-0.8736605198259687,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,1,0,-0.5851984004382496,1,1,0.28926329939798967,-0.4298297977663108,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.8702409464784621,1,1,1.020388875446811,-0.5114487675287728,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.6666391278783103,1,0,-1.5053176599945715,-0.8802782741310332,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,1.6137012404433893,1,0,0.721292048881384,1.7959415668370433,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,1.6137012404433893,1,0,1.4856506056596972,2.4700701387129453,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,0.35136996512244845,1,1,0.32249628012748155,0.40047777570911286,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
0,1,1,0,1.3286586944031769,1,0,0.987155894717319,1.6971164358814137,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,-0.7888002190384014,1,1,-0.3421633344623559,-0.6830691958401117,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-1.1552834925186746,1,0,0.35572926085697343,-0.8851312939547472,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.35136996512244845,1,0,0.023399453562054678,0.11106132076762619,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1,1,0,0,-0.7073594915983407,1,1,0.32249628012748155,-0.5317432140643038,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-0.5415612188393072,-0.9843976085307145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.3920903288424788,1,1,1.1533207983647784,0.8906327779042222,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,1,0,0.758573602322752,1,1,0.9539229139878271,1.0322527200326022,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,1,1,-1.2367242199587352,1,0,0.18956435720951403,-0.9407204301172888,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-1.2774445836787656,0,0,-0.8074250646752421,-0.9879270774934155,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,-0.015113308357824713,1,0,0.6215931066929083,0.15606205004206467,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,-0.9109613101984924,1,1,-1.5053176599945715,-0.9204259835817578,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,1.4100994218432374,0,1,-0.17599843081489655,0.8046019719383839,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,1,1,1.1657772395230555,1,0,1.6850484900366482,2.0862403890192054,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,0.7178532386027215,1,0,1.6518155093071565,1.549319923068307,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,0,-1.2367242199587352,1,1,-0.6744931417572747,-0.9702797326799102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,-0.13727439951791576,0,1,-0.6412601610277828,-0.46380093653230847,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,-1.1960038562387048,0,1,-0.7741920839457502,-0.9473381844223533,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,-0.7888002190384014,1,1,1.3859516634712215,-0.4037999641663905,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,1.002895784642934,1,1,0.8209909910698596,1.1672549078559176,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.055833672077855064,0,1,-0.5083282381098153,-0.3349753193937199,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0.5142514200025698,1,0,1.6185825285776645,1.2144615552320441,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0,1,1,1.1657772395230555,1,0,0.7877580103403677,1.4324062636788344,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,0.7178532386027215,1,0,-1.3391527563471122,-0.47835999600345036,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,-0.5444780367182193,1,1,1.3527186827417297,-0.12011889628929305,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
1,0,0,0,1.0843365120829946,1,0,-1.5053176599945715,-0.520713623555863,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,1.5729808767233588,1,1,-1.3391527563471122,-0.2414443918821419,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,0,-0.6666391278783103,1,1,0.987155894717319,-0.3389459719767586,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,1.002895784642934,1,1,-0.17599843081489655,0.5165090678579102,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0,0,0,-1.2774445836787656,0,0,-1.3391527563471122,-0.9949860154188176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,-0.5037576729981889,1,0,1.4191846442007134,-0.047323598933583746,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,0.18956435720951403,-0.9746915688832866,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-1.1145631287986442,1,1,0.6880590681518921,-0.8286597905515303,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0.7992939660427822,1,1,1.3527186827417297,1.4756422584719224,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.46303730927815856,1,1,-0.009833527167437194,-0.41482955467483135,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.748079855318371,0,1,-0.30893035373286404,-0.6654218510266063,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.1145631287986442,1,0,-0.47509525738032343,-0.8979256189445385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.0738427650786138,1,0,-0.30893035373286404,-0.8635132965582032,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.9109613101984924,1,0,-0.44186227665083155,-0.78586497937878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,-1.2774445836787656,1,0,-1.3059197756176202,-0.99454483179848,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1.4508197855632678,1,0,-0.3421633344623559,0.6210695858779289,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-0.5851984004382496,1,0,1.020388875446811,-0.22070876172627318,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,-0.4223169455581282,1,1,0.3889622415864653,-0.21894402724492265,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,-0.5037576729981889,1,1,-0.6744931417572747,-0.5965972062539358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-1.2774445836787656,1,0,0.18956435720951403,-0.9746915688832866,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-0.9924020376385531,1,1,0.32249628012748155,-0.7382171483823157,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.9109613101984924,1,1,-0.6744931417572747,-0.8136595474600508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,-0.3408762181180675,1,1,0.3889622415864653,-0.25026806428889453,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.10704778280226633,1,0,-0.10953246935591282,-0.1139423256045662,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,-0.38159658183809786,1,0,0.721292048881384,-0.1496781988519144,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,-1.0738427650786138,1,1,0.8209909910698596,-0.7554233095754833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.8295205827584317,1,0,-1.5053176599945715,-0.9085140258326417,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,0,-1.4720846792650797,-0.9967507499001681,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,1.5729808767233588,1,0,0.3889622415864653,1.3926997378484476,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,1,0,0.10704778280226633,1,1,1.1865537790942702,0.5107736807935209,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.3106496014024181,1,1,0.32249628012748155,0.32459419301104014,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,-1.2774445836787656,1,1,0.28926329939798967,-0.9733680180222736,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.38159658183809786,1,1,-0.009833527167437194,-0.3398283392174339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,1,0,0,-1.1552834925186746,1,1,1.020388875446811,-0.8308657086532184,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.1552834925186746,1,1,0.8542239717993515,-0.8485130534667237,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,1.4508197855632678,0,0,-0.1427654500854047,0.8072490736604098,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,1,0.22920887396235737,1,1,0.5551271452339247,0.38018332917358183,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.7992939660427822,1,0,-1.3391527563471122,-0.46335975291197085,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,0,-0.015113308357824713,1,1,0.32249628012748155,0.010471455330646065,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-0.13727439951791576,1,0,0.35572926085697343,-0.09938326613342434,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1,1,1,0.22920887396235737,1,0,1.2197867598237622,0.6448935013761611,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,0.6364125111626608,1,1,0.455428203045449,0.6188636677762408,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,0,0,-1.2774445836787656,1,1,-1.5053176599945715,-0.9971919335205057,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,-0.4223169455581282,1,1,0.8209909910698596,-0.17350211435014654,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0.43281069256250915,1,0,1.6850484900366482,1.1540193992457886,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,1,0,-1.1145631287986442,1,1,0.15633137648002218,-0.8551308077717882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1145631287986442,1,1,0.5218941645044328,-0.8224832198668034,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.758573602322752,1,0,1.518883586389189,1.5029956429328557,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,1.5729808767233588,1,1,-1.5053176599945715,-0.4077706167494292,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,0.22920887396235737,1,0,0.5218941645044328,0.34356508868555835,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
1,1,1,0,-0.3408762181180675,1,1,0.9539229139878271,-0.02129376533366345,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.10704778280226633,1,1,0.8874569525288434,0.4220957731056569,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
